id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,probabilidad_salida,prioridad,origen_refuerzo,tags,validado,criterio_depuracion
600207,Taller de Desarrollo de Aplicaciones con Machine Learning,,Red neuronal,Activación,Básico,Función o uso,"Para entrenar o usar modelos de IA, ¿qué alternativa corresponde a activación?",Carga de archivos en Colab,Matplotlib,Función de activación,Regresión,Keras,C,Función de activación,La activación permite aprender relaciones no lineales.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Red neuronal, Activación, Función de activación",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600205,Taller de Desarrollo de Aplicaciones con Machine Learning,,Red neuronal,Capas,Básico,Repaso conceptual,"En una evaluación sobre Red neuronal, ¿qué respuesta corresponde a capas?",K-means,RMSE,Pandas,Teachable Machine,Capas,E,Capas,Las capas procesan información progresivamente.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Red neuronal, Capas, Capas",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600206,Taller de Desarrollo de Aplicaciones con Machine Learning,,Red neuronal,Pesos,Básico,Caso breve,Repaso rápido: ¿qué alternativa permite parámetros ajustados durante el entrenamiento?,Sobreajuste,Pesos,model.json,OpenCV,Batch size,B,Pesos,Los pesos se modifican para mejorar predicciones.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Red neuronal, Pesos, Pesos",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600210,Taller de Desarrollo de Aplicaciones con Machine Learning,,Regresión,Lineal,Básico,Repaso conceptual,¿Qué concepto se usa para técnica que modela una relación lineal entre variables?,Regresión,R²,CSV,Exportación de modelo,Regresión lineal,E,Regresión lineal,La regresión lineal ajusta una línea a los datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Regresión, Lineal, Regresión lineal",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600237,Taller de Desarrollo de Aplicaciones con Machine Learning,,Regresión,Valores,Intermedio,Función o uso,"Para reforzar Regresión, identifica la opción correcta sobre valores.",TinyML,Inferencia,Función de activación,Regresión,Machine Learning,D,Regresión,La regresión predice cantidades.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Regresión, Valores, Regresión",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
900030,Taller de Desarrollo de Aplicaciones con Machine Learning,,Regresión lineal,Ajuste,Básico,Pregunta probable de examen,¿Cuál es el objetivo técnico principal de la regresión lineal?,Ajuste,Celda de texto,K-means,Ejecuta,SVM,A,Ajuste,La regresión lineal busca la línea que mejor representa la relación entre variables.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Taller de Desarrollo de Aplicaciones con Machine Learning, Regresión lineal, Ajuste, Ajuste",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900031,Taller de Desarrollo de Aplicaciones con Machine Learning,,Regresión lineal,Ruido,Básico,Pregunta probable de examen,¿Qué indica una alta dispersión de puntos respecto a la línea ajustada?,Google Colab,Fog Computing,Indexado,TensorFlow Lite,Ruido,E,Ruido,La dispersión alta muestra variabilidad que el modelo no explica bien.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Taller de Desarrollo de Aplicaciones con Machine Learning, Regresión lineal, Ruido, Ruido",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900034,Taller de Desarrollo de Aplicaciones con Machine Learning,,Teachable Machine,JSON,Básico,Pregunta probable de examen,¿Qué tipo de archivo es compatible al exportar modelos de Teachable Machine para web?,Regresión,Matplotlib,JSON,TensorFlow Lite,Cargarlo,C,JSON,TensorFlow.js usa archivos JSON para describir el modelo.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Taller de Desarrollo de Aplicaciones con Machine Learning, Teachable Machine, JSON, JSON",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900040,Taller de Desarrollo de Aplicaciones con Machine Learning,,TensorFlow Lite,Eficiencia,Básico,Pregunta probable de examen,¿Qué ventaja ofrece TensorFlow Lite frente a TensorFlow en dispositivos limitados?,Regresión lineal,Visión por computadora,Función de activación,Eficiencia,Cargarlo,D,Eficiencia,"TensorFlow Lite optimiza memoria, procesamiento y consumo.",Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Taller de Desarrollo de Aplicaciones con Machine Learning, TensorFlow Lite, Eficiencia, Eficiencia",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900032,Taller de Desarrollo de Aplicaciones con Machine Learning,,TensorFlow.js,Cargar modelo,Básico,Pregunta probable de examen,¿Cuál es el paso esencial antes de hacer inferencias con un modelo exportado en una web?,Raspberry Pi con IA,Cargar,GPU,TPU,TensorFlow.js,B,Cargar,El modelo debe cargarse antes de ejecutar predicciones.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Taller de Desarrollo de Aplicaciones con Machine Learning, TensorFlow.js, Cargar modelo, Cargar",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900033,Taller de Desarrollo de Aplicaciones con Machine Learning,,TensorFlow.js,Ejecución,Básico,Pregunta probable de examen,¿Cuál es la diferencia clave entre HDF5 y TensorFlow.js en una app web?,Teachable Machine,Épocas,Cargar,JSON,Ejecuta,E,Ejecuta,TensorFlow.js permite ejecutar modelos directamente en el navegador.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Taller de Desarrollo de Aplicaciones con Machine Learning, TensorFlow.js, Ejecución, Ejecuta",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900036,Taller de Desarrollo de Aplicaciones con Machine Learning,,TensorFlow.js,Ruta,Básico,Pregunta probable de examen,¿Qué elemento debe configurarse correctamente para cargar un modelo TensorFlow.js?,fit(),Ruido,Predicción,Ruta,CPU,D,Ruta,La ruta indica dónde están model.json y los archivos del modelo.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Taller de Desarrollo de Aplicaciones con Machine Learning, TensorFlow.js, Ruta, Ruta",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600225,Taller de Desarrollo de Aplicaciones con Machine Learning,,TinyML,Definición,Intermedio,Repaso conceptual,"Para una tarea de TinyML, ¿qué opción describe mejor aplicación de machine learning en microcontroladores de bajo consumo?",TinyML,Visión por computadora,Vector,MSE,Aprendizaje supervisado,A,TinyML,TinyML lleva modelos pequeños a microcontroladores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, TinyML, Definición, TinyML",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
900039,Taller de Desarrollo de Aplicaciones con Machine Learning,,TinyML,Inferir,Básico,Pregunta probable de examen,¿Cuál es el objetivo de TinyML en microcontroladores como Arduino Nano 33 BLE Sense?,R²,Fog Computing,Limpieza de datos,Inferir,KNN,D,Inferir,TinyML ejecuta inferencias locales en dispositivos pequeños.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Taller de Desarrollo de Aplicaciones con Machine Learning, TinyML, Inferir, Inferir",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600223,Taller de Desarrollo de Aplicaciones con Machine Learning,,Visión,Campo,Intermedio,Identificación,"Repaso: en Visión, ¿qué opción se asocia con campo?",Visión por computadora,CPU,CSV,Función de activación,GPU,A,Visión por computadora,La visión por computadora analiza información visual.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Visión, Campo, Visión por computadora",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600222,Taller de Desarrollo de Aplicaciones con Machine Learning,,Visión,Procesamiento,Intermedio,Función o uso,"En un proyecto de inteligencia artificial, necesitas biblioteca usada para visión por computadora y procesamiento de imágenes. ¿Qué opción corresponde?",OpenCV,Predicción,Edge Computing,Teachable Machine,Naive Bayes,A,OpenCV,OpenCV procesa imágenes y video.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Visión, Procesamiento, OpenCV",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600220,Taller de Desarrollo de Aplicaciones con Machine Learning,,Web ML,Archivo,Básico,Repaso conceptual,"Repaso: en Web ML, ¿qué opción se asocia con archivo?",model.json,Función de activación,Teachable Machine,Aprendizaje no supervisado,Regresión lineal,A,model.json,model.json es necesario para cargar modelos en la web.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Web ML, Archivo, model.json",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600221,Taller de Desarrollo de Aplicaciones con Machine Learning,,Web ML,Ejecución,Básico,Caso breve,¿Qué opción usarías en un proyecto de IA para proceso de usar un modelo entrenado para generar resultados?,Fog Computing,model.json,Función de activación,Inferencia,Arduino Nano 33 BLE Sense,D,Inferencia,La inferencia produce predicciones con el modelo.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Web ML, Ejecución, Inferencia",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600219,Taller de Desarrollo de Aplicaciones con Machine Learning,,Web ML,Navegador,Básico,Aplicación directa,"En Machine Learning, ¿qué opción permite librería que permite ejecutar modelos de ML en el navegador?",Normalización,K-means,KNN,TensorFlow.js,Clasificación,D,TensorFlow.js,TensorFlow.js ejecuta inferencia en JavaScript.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Web ML, Navegador, TensorFlow.js",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600215,Taller de Desarrollo de Aplicaciones con Machine Learning,,Álgebra,Matriz,Básico,Repaso conceptual,"Dentro de Álgebra, ¿qué alternativa se relaciona con matriz?",Sobreajuste,CSV,Machine Learning,Matriz,KNN,D,Matriz,Una matriz organiza valores en dos dimensiones.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Álgebra, Matriz, Matriz",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600214,Taller de Desarrollo de Aplicaciones con Machine Learning,,Álgebra,Vector,Básico,Aplicación directa,¿Qué opción cumple esta función: Arreglo de datos en una dimensión?,KNN,Vector,CPU,Normalización,Celda de texto,B,Vector,Un vector representa una lista ordenada de valores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Taller de Desarrollo de Aplicaciones con Machine Learning, Álgebra, Vector, Vector",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
